correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
modis_pretrained__physical_modis__d1__current_minus_base,shadow_point_prediction,-0.25,modis_pretrained,physical_modis,1,current_minus_base,254.2737997178833,183.95752547300728,2.471014793346881,263.7685162141514,253.3028962326798,275.502175119762,0.7983193277310925,256.40475297064944
scratch__physical__d1__pools_minus_base,shadow_point_prediction,0.25,scratch,physical,1,pools_minus_base,254.29529229392344,183.68406316545395,1.4953265842940338,263.6989009356293,253.34030995558743,275.3580990012395,0.8025210084033614,256.4074488697659
scratch__physical_modis__d1__pools_minus_current,shadow_point_prediction,-1.25,scratch,physical_modis,1,pools_minus_current,254.60608859288544,184.4412754912839,1.2595402304534864,262.80778829543374,253.61482945259021,276.05984293669854,0.8025210084033614,256.4086987334487
modis_pretrained__physical_modis__d1__transition_features_minus_base,shadow_point_prediction,0.25,modis_pretrained,physical_modis,1,transition_features_minus_base,254.33100208615795,183.81056920182,-0.5980934644276643,263.6431232342983,253.34459345957478,275.7226091658892,0.8025210084033614,256.41243021654725
scratch__physical_modis__d1__full_minus_base,shadow_point_prediction,0.5,scratch,physical_modis,1,full_minus_base,254.35523704847225,183.62980414832998,1.4075343440229864,263.5473871980241,253.39223776869716,275.50468793950716,0.7983193277310925,256.41252476591643
scratch__physical_modis__d1__full_minus_current,shadow_point_prediction,0.25,scratch,physical_modis,1,full_minus_current,254.30568689899988,183.9429632013952,-0.10927783624768136,263.7284630183235,253.32141045469876,275.67415960137413,0.7857142857142857,256.4153118177555
modis_pretrained__physical_modis__d2__current_minus_base,shadow_point_prediction,2.0,modis_pretrained,physical_modis,2,current_minus_base,254.13975293316284,184.5699539172297,-2.5390954607004166,263.905033102428,253.47885403459014,271.79509213743233,0.7815126050420168,256.41584825083595
scratch__physical__d1__transition_features_minus_base,shadow_point_prediction,0.5,scratch,physical,1,transition_features_minus_base,254.3740239864054,183.78703672698703,1.2931496687966948,263.54559466600625,253.37255916116789,275.92228960649277,0.8025210084033614,256.41655044999624
scratch__physical__d1__full_minus_current,shadow_point_prediction,0.25,scratch,physical,1,full_minus_current,254.31760892689064,183.88173266212138,0.1452420029990525,263.7160135486448,253.33465301008926,275.67295631514264,0.7857142857142857,256.42147110312885
scratch__physical_modis__d1__effect_features_minus_base,shadow_point_prediction,0.75,scratch,physical_modis,1,effect_features_minus_base,254.32431012915924,183.59180484593696,2.9987939397497048,263.7228244867948,253.3189286622985,275.9104116605017,0.8067226890756303,256.4225933518529
scratch__physical__d2__full_minus_current,shadow_point_prediction,0.5,scratch,physical,2,full_minus_current,254.3925666455285,183.81590706246888,0.6155705744148015,263.54011215503016,253.36519898484187,276.20494302612065,0.7773109243697479,256.4226111077322
scratch__physical_modis__d2__full_minus_current,shadow_point_prediction,-0.25,scratch,physical_modis,2,full_minus_current,254.31868723443452,183.77861285137774,2.402223612247366,263.70187287560805,253.35448097752993,275.47916504877793,0.8067226890756303,256.42343208050175
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,0.25,modis_pretrained,physical,1,full_minus_current,254.30136612992055,183.9745197489739,3.1816056768102516,263.76402735242834,253.34318090015967,275.3980558019334,0.8025210084033614,256.42748512810726
scratch__physical_modis__d2__transition_minus_current,shadow_point_prediction,-0.25,scratch,physical_modis,2,transition_minus_current,254.39441996678397,183.64001242181078,3.931394353801434,263.46167946027003,253.46185196412503,275.22444622934165,0.8067226890756303,256.4280928394908
modis_pretrained__physical_modis__d2__transition_features_minus_base,shadow_point_prediction,-0.25,modis_pretrained,physical_modis,2,transition_features_minus_base,254.42122123868654,183.88467943700988,0.17472905187744173,263.4455277368944,253.44464051913457,275.7150695386066,0.8025210084033614,256.4331526833505
scratch__physical__d1__pools_minus_current,shadow_point_prediction,-2.0,scratch,physical,1,pools_minus_current,254.47481490904275,184.5501254918032,9.55443934549501,263.43096950002456,253.35972026450577,277.1564337031919,0.7899159663865546,256.435079895654
scratch__physical_modis__d2__full_minus_base,shadow_point_prediction,-0.25,scratch,physical_modis,2,full_minus_base,254.30651847581123,184.03794980982875,-3.1420078346038354,263.8387458005447,253.30068985937885,275.89639423102636,0.8025210084033614,256.43811815288655
scratch__physical_modis__d1__transition_minus_current,shadow_point_prediction,0.25,scratch,physical_modis,1,transition_minus_current,254.33587152168576,184.10392438596602,0.19238702906978353,263.76948510265146,253.33627691531433,275.86329050750237,0.7899159663865546,256.4443762653343
scratch__physical__d1__effect_features_minus_base,shadow_point_prediction,-2.25,scratch,physical,1,effect_features_minus_base,254.4156242541148,183.85296249527931,-5.356919848451122,263.62765245102673,253.3340549650781,276.7683558840667,0.7857142857142857,256.4482389810836
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,-0.75,modis_pretrained,physical,1,full_minus_current,254.39008093049137,184.0921197174012,-7.296448081314091,263.5934495694051,253.42744355372298,275.537263309806,0.7983193277310925,256.4502637460277
scratch__physical__d1__full_minus_current,shadow_point_prediction,-2.75,scratch,physical,1,full_minus_current,254.5554197656418,185.356500092853,5.147444814360413,263.10839190844086,253.5832906375977,275.808871427979,0.8151260504201681,256.45063051933056
modis_pretrained__physical__d1__pools_minus_base,shadow_point_prediction,-2.5,modis_pretrained,physical,1,pools_minus_base,254.3091479697289,185.2037624147947,2.6215808543507504,263.8880501325668,253.30961841854247,275.8347145946273,0.7647058823529411,256.45399112264175
scratch__physical_modis__d1__full_minus_base,shadow_point_prediction,-2.0,scratch,physical_modis,1,full_minus_base,254.19249285392584,185.11071899080335,-2.8196761896961164,264.2807667648211,253.15340099277094,276.1137796718445,0.7899159663865546,256.45478836636096
modis_pretrained__physical__d2__effect_features_minus_base,shadow_point_prediction,-0.5,modis_pretrained,physical,2,effect_features_minus_base,254.36347306582812,184.02016754439168,0.2845989928195168,263.6981462057367,253.3993861783445,275.5246548670742,0.7983193277310925,256.45611962893435
modis_pretrained__physical_modis__d1__effect_features_minus_base,shadow_point_prediction,0.5,modis_pretrained,physical_modis,1,effect_features_minus_base,254.35848355483694,183.5694381859003,-0.4221418753722423,263.74052619478766,253.38691171601022,275.5975201574527,0.8025210084033614,256.4611012551179
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,-0.25,modis_pretrained,physical,1,full_minus_base,254.38763832659367,183.82814615246193,-0.682291622755937,263.6877837545306,253.3922716817412,275.87397947604575,0.7983193277310925,256.4638330223648
scratch__physical__d2__pools_minus_current,shadow_point_prediction,-0.25,scratch,physical,2,pools_minus_current,254.40011793725083,184.03798652424777,3.4560503370290756,263.6704380359604,253.4224962778719,275.70384243960865,0.7983193277310925,256.4732925470835
modis_pretrained__physical__d1__transition_features_minus_base,shadow_point_prediction,-0.5,modis_pretrained,physical,1,transition_features_minus_base,254.35395731851966,184.21541440540457,2.209867975458349,263.7718408265402,253.4282445917824,275.1091220352592,0.7941176470588235,256.4770000138405
scratch__physical__d1__current_minus_base,shadow_point_prediction,-0.25,scratch,physical,1,current_minus_base,254.36009209692625,184.05141113518232,-1.4951854982626827,263.82847773724967,253.365162392786,275.840725505509,0.7815126050420168,256.478456080972
scratch__physical__d1__full_minus_base,shadow_point_prediction,1.25,scratch,physical,1,full_minus_base,254.45974071717728,183.47409622081585,8.764229743587842,263.4663597989009,253.53360361316152,275.22395826165433,0.8025210084033614,256.4798612116042
scratch__physical_modis__d1__effect_features_minus_base,shadow_point_prediction,-1.0,scratch,physical_modis,1,effect_features_minus_base,254.3795078772704,184.30764154697724,-2.686843366014886,263.7462038258856,253.41886028546372,275.5054009720194,0.7815126050420168,256.48101996647256
scratch__physical_modis__d1__pools_minus_base,shadow_point_prediction,0.5,scratch,physical_modis,1,pools_minus_base,254.3234656641707,183.2066511096021,2.471295293806953,263.91748602010864,253.3624106386331,275.45118749058366,0.8025210084033614,256.48170699677075
scratch__physical__d2__transition_minus_current,shadow_point_prediction,-0.5,scratch,physical,2,transition_minus_current,254.47005687678978,183.61693800834098,5.84337071928354,263.4284711759601,253.5708072439367,274.94498700679355,0.8109243697478992,256.4848480433691
modis_pretrained__physical__d1__pools_minus_base,shadow_point_prediction,0.5,modis_pretrained,physical,1,pools_minus_base,254.39942404315164,183.90781674859093,0.150194513864849,263.72159019454557,253.44072570857716,275.50575473183113,0.8067226890756303,256.4902909973565
modis_pretrained__physical_modis__d1__full_minus_base,shadow_point_prediction,1.5,modis_pretrained,physical_modis,1,full_minus_base,254.4092727709821,184.19694590113915,0.20464506987460643,263.59506485889773,253.5519001482956,274.4208244868605,0.8025210084033614,256.49137763728936
modis_pretrained__physical__d2__transition_minus_current,v5_prediction,-1.5,modis_pretrained,physical,2,transition_minus_current,254.01203128555142,186.9171238189758,-11.348994547746118,264.6945714194132,253.24919593485163,272.92041338988156,0.7815126050420168,256.49195748134196
modis_pretrained__physical__d2__transition_features_minus_base,shadow_point_prediction,1.25,modis_pretrained,physical,2,transition_features_minus_base,254.31114654660203,183.64512723344805,4.367282251517283,264.11150778064166,253.23583027005623,276.59762654693935,0.8067226890756303,256.4924077859755
modis_pretrained__physical_modis__d1__pools_minus_base,shadow_point_prediction,-1.25,modis_pretrained,physical_modis,1,pools_minus_base,254.4727074303351,184.69485734374442,1.8525398490478724,263.531539115703,253.51312927426648,275.59144697498795,0.7815126050420168,256.4975208126599
modis_pretrained__physical_modis__d1__pools_minus_base,shadow_point_prediction,1.25,modis_pretrained,physical_modis,1,pools_minus_base,254.30949949021223,183.2142190793796,-0.7283553744895406,264.0761682911338,253.33156724621392,275.61246865390495,0.8025210084033614,256.50668362944305
scratch__physical_modis__d1__current_minus_base,shadow_point_prediction,1.25,scratch,physical_modis,1,current_minus_base,254.6417705761624,183.58368299238168,6.0325478717729535,263.06285609310953,253.68495292836326,275.73888636204003,0.819327731092437,256.5078375434494
scratch__physical_modis__d2__full_minus_current,shadow_point_prediction,1.0,scratch,physical_modis,2,full_minus_current,254.4936758558135,184.64688228367623,-6.798433262593635,263.6426821354363,253.40146352173383,276.9541562690032,0.7815126050420168,256.5078743421993
scratch__physical__d1__transition_minus_current,shadow_point_prediction,0.25,scratch,physical,1,transition_minus_current,254.4179700954353,184.0230787695212,-1.1296567825039183,263.7927947085729,253.41186611997784,276.01561839857584,0.7983193277310925,256.5101502548554
scratch__physical__d1__transition_features_minus_base,shadow_point_prediction,-1.0,scratch,physical,1,transition_features_minus_base,254.30316169878975,184.23518649417102,-0.9000226257558919,264.0568446170776,253.37753008421146,275.05529054107916,0.7815126050420168,256.5101745247172
modis_pretrained__physical__d2__effect_features_minus_base,shadow_point_prediction,0.75,modis_pretrained,physical,2,effect_features_minus_base,254.3819829721061,183.6376350123104,0.9783321039686396,263.9095626281586,253.37094879216727,276.0283001152554,0.7983193277310925,256.51111934113453
modis_pretrained__physical_modis__d1__full_minus_base,shadow_point_prediction,-1.0,modis_pretrained,physical_modis,1,full_minus_base,254.43953372865073,183.73005261847405,0.8003903488822055,263.8027157923407,253.37970776667538,276.5788460292784,0.7899159663865546,256.5153727540794
modis_pretrained__physical_modis__d1__transition_minus_current,shadow_point_prediction,0.25,modis_pretrained,physical_modis,1,transition_minus_current,254.41026171875285,183.9065703096767,1.310829091640051,263.83004070819965,253.42122872883579,275.83243345708337,0.7983193277310925,256.5179482186353
scratch__physical__d1__full_minus_base,shadow_point_prediction,-0.75,scratch,physical,1,full_minus_base,254.3712688362625,184.29560069853122,-4.359190266506039,263.97168088901395,253.36161701800793,276.0030266779739,0.7899159663865546,256.51895889488674
scratch__physical_modis__d1__transition_features_minus_base,shadow_point_prediction,0.5,scratch,physical_modis,1,transition_features_minus_base,254.4678195359111,183.9476033074349,2.010864074657916,263.67331928095575,253.47002086076847,275.98267739443025,0.8025210084033614,256.51974480338663
scratch__physical_modis__d2__pools_minus_current,shadow_point_prediction,-0.25,scratch,physical_modis,2,pools_minus_current,254.42455240555975,183.9550329589868,3.7539207886917962,263.77649056272077,253.4669549253066,275.5204269345391,0.7983193277310925,256.5231375747867
