candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
weighted3__direct__modis_pretrained__xgb2,direct_anomaly,modis_pretrained,none,none,xgb2,four_year,476,325.2269415178034,249.95105177555104,-61.16910270781522,346.4870514466183,323.44363333025024,364.75661863673974,0.6932773109243697,330.09614195311883
weighted3__direct__modis_pretrained__zero,direct_anomaly,modis_pretrained,none,none,zero,development,238,296.8968959196488,223.87815126050435,34.60504201680658,314.0573889603716,296.17860422239175,316.8184009170931,0.7310924369747899,301.0074462555152
weighted3__direct__modis_pretrained__zero,direct_anomaly,modis_pretrained,none,none,zero,late,238,365.6750882547128,263.3847648254096,91.5242757138829,430.7112680413553,361.53350957954143,416.4133020462737,0.6050420168067226,380.8987385325806
weighted3__direct__modis_pretrained__zero,direct_anomaly,modis_pretrained,none,none,zero,four_year,476,333.06608726858906,243.63145804295698,63.06465886534474,376.9245547708442,328.85605690096656,416.4133020462737,0.6680672268907563,342.97819655224725
weighted3__direct__none__extra,direct_anomaly,none,none,none,extra,development,238,312.04218017450063,236.30222395456792,120.13400497158618,338.79220042674353,311.9935136495742,317.5043800649833,0.680672268907563,318.71751860632975
weighted3__direct__none__extra,direct_anomaly,none,none,none,extra,late,238,371.7854703937608,273.3878102344294,68.1648811080263,436.73880538038645,367.8879491382284,421.58052660269976,0.5714285714285714,387.0494238265341
weighted3__direct__none__extra,direct_anomaly,none,none,none,extra,four_year,476,343.2162279117681,254.84501709449867,94.14944303980623,390.845838659619,339.94073139390133,421.58052660269976,0.6260504201680672,354.30475646926413
weighted3__direct__none__ridge100,direct_anomaly,none,none,none,ridge100,development,238,893.0046346966991,843.1035439905028,-831.2496651694574,935.4276082693979,892.2502589422324,928.9483925092702,0.5756302521008403,903.4217841512572
weighted3__direct__none__ridge100,direct_anomaly,none,none,none,ridge100,late,238,963.09295880138,918.03883283483,-910.9541555954678,945.2879473420298,959.4852191041153,1042.7688406243406,0.5756302521008403,957.7397710122264
weighted3__direct__none__ridge100,direct_anomaly,none,none,none,ridge100,four_year,476,928.7102144594355,880.5711884126664,-871.1019103824625,940.3707018252734,925.867739023174,1042.7688406243406,0.5756302521008403,930.9147174418297
weighted3__direct__none__ridge1000,direct_anomaly,none,none,none,ridge1000,development,238,526.6076831488116,449.65423423362404,-410.6415618224091,551.8387126791588,516.4573534372103,619.3527082011244,0.6428571428571429,530.377858103498
weighted3__direct__none__ridge1000,direct_anomaly,none,none,none,ridge1000,late,238,733.5564560747099,679.4327527270259,-662.0238000037373,712.5365112504588,730.2285825972388,800.023219976593,0.5756302521008403,727.4695014992794
weighted3__direct__none__ridge1000,direct_anomaly,none,none,none,ridge1000,four_year,476,638.5220145775112,564.543493480325,-536.3326809130732,637.2731928601604,623.3429680172244,800.023219976593,0.6092436974789915,634.4150475081018
weighted3__direct__none__xgb1,direct_anomaly,none,none,none,xgb1,development,238,285.1528831404136,213.18035588407227,35.92940070786883,301.77383198849793,284.9419120514134,295.90884050814066,0.7100840336134454,289.25537758018464
weighted3__direct__none__xgb1,direct_anomaly,none,none,none,xgb1,late,238,360.84794914380245,264.10489061579125,68.7930138472212,421.1444179982447,356.4805210387393,412.4526616198995,0.6092436974789915,374.8302093311472
weighted3__direct__none__xgb1,direct_anomaly,none,none,none,xgb1,four_year,476,325.21024673630643,238.64262324993177,52.361207277545006,366.35369964291505,320.71121654507635,412.4526616198995,0.6596638655462185,334.371352415151
weighted3__direct__none__xgb2,direct_anomaly,none,none,none,xgb2,development,238,286.54265431390644,217.1913123423814,-39.06558841166389,293.2797660678688,286.2482945048215,299.2331562422395,0.726890756302521,288.1533423001258
weighted3__direct__none__xgb2,direct_anomaly,none,none,none,xgb2,late,238,356.14835040197187,278.3972082480561,-65.365469635136,392.21335384427215,356.03324965717104,365.0871235573457,0.6638655462184874,365.1358260763467
weighted3__direct__none__xgb2,direct_anomaly,none,none,none,xgb2,four_year,476,323.2246434256712,247.79426029521878,-52.215529023399945,346.29780256204054,321.14077208099627,365.0871235573457,0.6953781512605042,328.4719653735948
weighted3__direct__none__zero,direct_anomaly,none,none,none,zero,development,238,296.8968959196488,223.87815126050435,34.60504201680658,314.0573889603716,296.17860422239175,316.8184009170931,0.7310924369747899,301.0074462555152
weighted3__direct__none__zero,direct_anomaly,none,none,none,zero,late,238,365.6750882547128,263.3847648254096,91.5242757138829,430.7112680413553,361.53350957954143,416.4133020462737,0.6050420168067226,380.8987385325806
weighted3__direct__none__zero,direct_anomaly,none,none,none,zero,four_year,476,333.06608726858906,243.63145804295698,63.06465886534474,376.9245547708442,328.85605690096656,416.4133020462737,0.6680672268907563,342.97819655224725
weighted3__direct__scratch__extra,direct_anomaly,scratch,none,none,extra,development,238,311.1220228455946,235.1454340953437,119.16441753796225,336.23691015253047,311.114541291263,313.2721549410358,0.6680672268907563,317.3988742837456
weighted3__direct__scratch__extra,direct_anomaly,scratch,none,none,extra,late,238,371.892657857004,274.50283923006816,66.37021971899497,436.9504235071666,368.2953641862663,419.8964657912917,0.5714285714285714,387.2577758518602
weighted3__direct__scratch__extra,direct_anomaly,scratch,none,none,extra,four_year,476,342.8564291853671,254.82413666270594,92.7673186284786,389.85954672934014,339.70495273876463,419.8964657912917,0.6197478991596639,353.81933945970974
weighted3__direct__scratch__ridge100,direct_anomaly,scratch,none,none,ridge100,development,238,1225.7432777786435,1175.720262176097,-1174.4772888328546,1298.4343064294355,1224.3306188920355,1283.161891723571,0.5714285714285714,1243.5628702196896
weighted3__direct__scratch__ridge100,direct_anomaly,scratch,none,none,ridge100,late,238,1169.152604096322,1128.3818054928033,-1126.400813645655,1178.4391328394051,1165.8240926465296,1253.983021122929,0.5672268907563025,1170.6421084196447
weighted3__direct__scratch__ridge100,direct_anomaly,scratch,none,none,ridge100,four_year,476,1197.7821994596397,1152.05103383445,-1150.4390512392547,1239.8891962429907,1195.0773557692826,1283.161891723571,0.569327731092437,1207.6327377328882
weighted3__direct__scratch__ridge1000,direct_anomaly,scratch,none,none,ridge1000,development,238,593.9508707908559,510.49103491306784,-480.57447181260795,630.0707773789408,579.4891066462208,709.7581059959548,0.6218487394957983,599.3654064017182
weighted3__direct__scratch__ridge1000,direct_anomaly,scratch,none,none,ridge1000,late,238,766.876815326826,716.7956571459123,-703.2428777699222,743.4629851758092,765.3059858412744,814.3651126305879,0.5756302521008403,760.6306504176839
weighted3__direct__scratch__ridge1000,direct_anomaly,scratch,none,none,ridge1000,four_year,476,685.8854448080345,613.6433460294901,-591.9086747912651,689.1031834324335,672.3975462437475,814.3651126305879,0.5987394957983193,683.3179048230625
weighted3__direct__scratch__xgb1,direct_anomaly,scratch,none,none,xgb1,development,238,284.9500706377669,213.68971347007442,36.524516305001704,300.23071133447576,284.58433603099604,299.01688404808186,0.7016806722689075,288.6787971602514
weighted3__direct__scratch__xgb1,direct_anomaly,scratch,none,none,xgb1,late,238,349.32854732263434,259.1557216034992,38.09295614968866,402.518859552211,346.93283608239574,387.774496459607,0.6302521008403361,362.02719756996885
weighted3__direct__scratch__xgb1,direct_anomaly,scratch,none,none,xgb1,four_year,476,318.7687066910822,236.42271753678682,37.30873622734517,355.07739460828674,315.7585860566959,387.774496459607,0.6659663865546218,327.09334851178676
weighted3__direct__scratch__xgb2,direct_anomaly,scratch,none,none,xgb2,development,238,291.24825851546956,221.62614418215622,-55.572100542548455,295.53199870611354,291.0265002346704,302.38978538700235,0.7394957983193278,292.2637539929308
weighted3__direct__scratch__xgb2,direct_anomaly,scratch,none,none,xgb2,late,238,355.7851119548952,277.9666543049943,-66.17807398744905,390.7960712958538,355.6855834311048,364.1005479605554,0.6554621848739496,364.51296965918726
weighted3__direct__scratch__xgb2,direct_anomaly,scratch,none,none,xgb2,four_year,476,325.12197247883074,249.79639924357525,-60.87508726499877,346.45398799804883,323.35604183288757,364.1005479605554,0.6974789915966386,330.01349369714944
weighted3__direct__scratch__zero,direct_anomaly,scratch,none,none,zero,development,238,296.8968959196488,223.87815126050435,34.60504201680658,314.0573889603716,296.17860422239175,316.8184009170931,0.7310924369747899,301.0074462555152
weighted3__direct__scratch__zero,direct_anomaly,scratch,none,none,zero,late,238,365.6750882547128,263.3847648254096,91.5242757138829,430.7112680413553,361.53350957954143,416.4133020462737,0.6050420168067226,380.8987385325806
weighted3__direct__scratch__zero,direct_anomaly,scratch,none,none,zero,four_year,476,333.06608726858906,243.63145804295698,63.06465886534474,376.9245547708442,328.85605690096656,416.4133020462737,0.6680672268907563,342.97819655224725
weighted3__hier__modis_pretrained__encoder__extra__extra,hierarchy,modis_pretrained,encoder,extra,extra,development,238,340.3100272854153,265.1003764334435,176.72317251611796,358.0347299232955,340.1024745580912,351.98613857484077,0.6428571428571429,344.6893147630543
weighted3__hier__modis_pretrained__encoder__extra__extra,hierarchy,modis_pretrained,encoder,extra,extra,late,238,395.2708932411917,298.6612790798905,-2.061124011579706,472.31021123384676,395.27033089147477,395.93708469425076,0.5756302521008403,414.5305821519262
weighted3__hier__modis_pretrained__encoder__extra__extra,hierarchy,modis_pretrained,encoder,extra,extra,four_year,476,368.81566785773185,281.880827756667,87.33102425226915,419.085792807993,367.68640272478297,395.93708469425076,0.6092436974789915,381.1008828120599
weighted3__hier__modis_pretrained__encoder__extra__ridge100,hierarchy,modis_pretrained,encoder,extra,ridge100,development,238,386.24895456753416,306.0610801897728,126.25341647940904,430.54323654353306,384.0848033092157,424.91516911010143,0.6596638655462185,396.78148724695427
weighted3__hier__modis_pretrained__encoder__extra__ridge100,hierarchy,modis_pretrained,encoder,extra,ridge100,late,238,347.8551506526154,255.94502750861503,113.62623506199628,395.1601787407121,345.58950070578464,385.22664032862104,0.6890756302521008,359.11499518793187
weighted3__hier__modis_pretrained__encoder__extra__ridge100,hierarchy,modis_pretrained,encoder,extra,ridge100,four_year,476,367.55371086418563,281.00305384919386,119.93982577070264,413.23059264517934,364.8371520075002,424.91516911010143,0.6743697478991597,378.2937915952627
weighted3__hier__modis_pretrained__encoder__extra__ridge1000,hierarchy,modis_pretrained,encoder,extra,ridge1000,development,238,327.72108097790687,253.09799370068492,143.00146822316756,346.7077651673601,327.5033355298093,339.44787964739305,0.6428571428571429,332.4133156632458
weighted3__hier__modis_pretrained__encoder__extra__ridge1000,hierarchy,modis_pretrained,encoder,extra,ridge1000,late,238,352.4457250459613,260.0603457719144,58.368334209564914,411.3313666214654,350.9406946490458,383.4771041377793,0.6638655462184874,366.79087784060846
weighted3__hier__modis_pretrained__encoder__extra__ridge1000,hierarchy,modis_pretrained,encoder,extra,ridge1000,four_year,476,340.30801931522353,256.57916973629966,100.68490121636623,380.39437929208924,339.2220150894275,383.4771041377793,0.6533613445378151,350.05810825299096
weighted3__hier__modis_pretrained__encoder__extra__xgb1,hierarchy,modis_pretrained,encoder,extra,xgb1,development,238,366.5667169413805,290.6148614158894,207.64543887721757,385.4909369370814,365.13717182183854,397.4791526382842,0.6008403361344538,370.94038566042025
weighted3__hier__modis_pretrained__encoder__extra__xgb1,hierarchy,modis_pretrained,encoder,extra,xgb1,late,238,405.6332085941285,305.90491209041704,5.7551417872518185,486.54782179973313,405.6317648704746,406.7140044150054,0.5084033613445378,425.8615009646162
weighted3__hier__modis_pretrained__encoder__extra__xgb1,hierarchy,modis_pretrained,encoder,extra,xgb1,four_year,476,386.5937518141945,298.25988675315324,106.70029033223469,438.93737899539485,385.3844683461566,406.7140044150054,0.5546218487394958,399.3773377424851
weighted3__hier__modis_pretrained__encoder__extra__xgb2,hierarchy,modis_pretrained,encoder,extra,xgb2,development,238,357.6208601379591,281.8265749170341,198.09453409223957,378.6912320076768,356.36608052259,386.2976066911737,0.6218487394957983,362.5747582015462
weighted3__hier__modis_pretrained__encoder__extra__xgb2,hierarchy,modis_pretrained,encoder,extra,xgb2,late,238,399.9608202809399,300.8314573225806,4.562450188424307,479.60647958066056,399.9474894985756,403.2129762293764,0.5546218487394958,419.868902410279
weighted3__hier__modis_pretrained__encoder__extra__xgb2,hierarchy,modis_pretrained,encoder,extra,xgb2,four_year,476,379.3819561903386,291.3290161198074,101.32849214033193,432.10497824906315,378.1567850105828,403.2129762293764,0.5882352941176471,392.25641891008075
weighted3__hier__modis_pretrained__encoder__extra__zero,hierarchy,modis_pretrained,encoder,extra,zero,development,238,374.7387782738186,297.438757527574,211.71465009794562,392.00252541831367,373.2484059538042,406.63671820672215,0.5882352941176471,378.68212197993876
weighted3__hier__modis_pretrained__encoder__extra__zero,hierarchy,modis_pretrained,encoder,extra,zero,late,238,410.64243793718697,309.6874232445549,11.855071353696175,492.1222819905151,410.6246631525755,414.4453758911034,0.49159663865546216,431.00795525436615
weighted3__hier__modis_pretrained__encoder__extra__zero,hierarchy,modis_pretrained,encoder,extra,zero,four_year,476,393.100727407843,303.5630903860645,111.7848607258209,444.88780628709515,391.93653455318986,414.4453758911034,0.5399159663865546,405.75644891399276
weighted3__hier__modis_pretrained__encoder__ridge1000__extra,hierarchy,modis_pretrained,encoder,ridge1000,extra,development,238,355.1038262413922,272.6861352217697,181.55249975893992,378.2249777409274,354.541853737966,374.5118652383037,0.5462184873949579,360.74362099041946
weighted3__hier__modis_pretrained__encoder__ridge1000__extra,hierarchy,modis_pretrained,encoder,ridge1000,extra,late,238,388.1692422272702,280.2267810103438,130.59772494739357,463.74363876859763,380.74833284937563,456.28685046598116,0.5798319327731093,405.2076140181284
weighted3__hier__modis_pretrained__encoder__ridge1000__extra,hierarchy,modis_pretrained,encoder,ridge1000,extra,four_year,476,372.00409139051817,276.45645811605675,156.07511235316676,423.1502666225466,367.6450932936708,456.28685046598116,0.5630252100840336,383.70088567431344
